lsoa11cd,measure,value
E01010028,2013,237.5
E01010029,2013,251.5
E01010030,2013,325.5
E01010031,2013,298
E01010032,2013,128
E01010033,2013,312
E01010034,2013,175.5
E01010035,2013,452
E01010036,2013,189
E01010037,2013,167.5
E01010038,2013,285
E01010039,2013,250
E01010040,2013,381
E01010041,2013,366
E01010042,2013,405
E01010043,2013,363
E01010044,2013,311.5
E01010045,2013,295
E01010046,2013,148.5
E01010047,2013,259
E01010048,2013,205
E01010049,2013,274.5
E01010050,2013,244
E01010051,2013,214.5
E01010052,2013,197
E01010053,2013,235
E01010054,2013,387.5
E01010055,2013,200.5
E01010056,2013,326
E01010057,2013,365
E01010058,2013,326
E01010059,2013,133.5
E01010060,2013,229.5
E01010061,2013,146
E01010062,2013,272.5
E01010063,2013,173
E01010064,2013,274
E01010065,2013,140
E01010066,2013,376
E01010067,2013,212.5
E01010068,2013,368.5
E01010069,2013,204.5
E01010070,2013,308
E01010071,2013,220.5
E01010072,2013,262.5
E01010073,2013,246
E01010074,2013,413.5
E01010075,2013,121
E01010076,2013,354
E01010077,2013,323
E01010078,2013,458
E01010079,2013,318
E01010080,2013,242.5
E01010081,2013,353.5
E01010082,2013,301.5
E01010083,2013,331
E01010084,2013,249.5
E01010085,2013,354.5
E01010086,2013,286
E01010087,2013,281
E01010088,2013,239.5
E01010089,2013,336.5
E01010090,2013,390
E01010091,2013,323
E01010092,2013,401
E01010093,2013,194
E01010094,2013,253.5
E01010095,2013,204
E01010096,2013,461
E01010097,2013,552.5
E01010098,2013,428.5
E01010099,2013,342
E01010100,2013,328.5
E01010101,2013,457.5
E01010102,2013,331.5
E01010103,2013,314.5
E01010104,2013,462
E01010105,2013,260
E01010106,2013,246.5
E01010107,2013,193.5
E01010108,2013,557.5
E01010109,2013,372
E01010110,2013,348
E01010111,2013,243.5
E01010112,2013,247.5
E01010113,2013,361.5
E01010114,2013,535.5
E01010115,2013,372.5
E01010116,2013,358.5
E01010117,2013,325
E01010118,2013,314.5
E01010119,2013,449
E01010120,2013,326
E01010121,2013,444
E01010122,2013,483
E01010123,2013,400.5
E01010124,2013,468
E01010125,2013,343
E01010126,2013,283
E01010127,2013,283.5
E01010128,2013,315.5
E01010129,2013,285
E01010130,2013,315
E01010131,2013,251
E01010132,2013,390.5
E01010133,2013,529
E01010134,2013,365
E01010135,2013,401
E01010136,2013,270
E01010137,2013,392
E01010138,2013,335
E01010139,2013,319.5
E01010140,2013,265
E01010141,2013,189
E01010142,2013,212.5
E01010143,2013,293
E01010144,2013,377
E01010145,2013,416.5
E01010146,2013,275.5
E01010147,2013,169
E01010148,2013,232.5
E01010149,2013,369
E01010150,2013,478.5
E01010151,2013,540.5
E01010152,2013,342.5
E01010153,2013,533
E01010154,2013,681
E01010155,2013,509.5
E01010156,2013,468.5
E01010157,2013,232
E01010158,2013,352.5
E01010159,2013,256.5
E01010160,2013,378
E01010161,2013,389
E01010162,2013,387.5
E01010163,2013,290.5
E01010164,2013,488
E01010165,2013,462
E01010166,2013,450
E01010167,2013,395
E01010168,2013,454
E01010169,2013,494.5
E01010170,2013,332
E01010171,2013,378.5
E01010172,2013,383
E01010173,2013,377.5
E01010174,2013,345.5
E01010175,2013,490
E01010176,2013,344
E01010177,2013,332
E01010178,2013,538.5
E01010179,2013,595
E01010180,2013,357.5
E01010181,2013,348.5
E01010183,2013,382.5
E01010184,2013,342
E01010185,2013,477
E01010186,2013,422.5
E01010187,2013,239.5
E01010188,2013,555.5
E01010189,2013,420.5
E01010190,2013,345
E01010191,2013,531
E01010192,2013,480
E01010193,2013,268
E01010194,2013,318
E01010195,2013,453
E01010196,2013,470
E01010197,2013,496.5
E01010198,2013,535
E01010199,2013,459.5
E01010200,2013,505
E01010201,2013,410.5
E01010202,2013,382
E01010203,2013,422.5
E01010204,2013,256
E01010205,2013,364.5
E01010206,2013,320
E01010207,2013,378
E01010208,2013,449
E01010209,2013,387.5
E01010210,2013,485
E01010211,2013,522.5
E01010212,2013,345.5
E01010213,2013,445
E01010214,2013,318
E01010215,2013,389
E01010216,2013,268
E01010217,2013,434.5
E01010218,2013,392.5
E01010219,2013,411
E01010220,2013,341
E01010221,2013,430
E01010222,2013,406
E01010223,2013,245
E01010225,2013,247.5
E01010226,2013,713.5
E01010227,2013,598
E01010228,2013,397.5
E01010229,2013,422
E01010230,2013,455
E01010231,2013,526
E01010232,2013,346
E01010233,2013,374
E01010234,2013,271
E01010235,2013,241.5
E01010236,2013,235
E01010237,2013,407.5
E01010238,2013,283
E01010239,2013,298.5
E01010240,2013,232
E01010241,2013,672
E01010242,2013,466
E01010243,2013,571
E01010244,2013,284
E01010245,2013,527.5
E01010246,2013,395
E01010247,2013,515.5
E01010248,2013,492.5
E01010249,2013,283.5
E01010250,2013,423
E01010251,2013,276.5
E01010252,2013,439.5
E01010253,2013,374
E01010254,2013,359
E01010255,2013,556
E01010256,2013,390.5
E01010257,2013,414.5
E01010258,2013,330.5
E01010259,2013,459
E01010260,2013,351
E01010261,2013,223.5
E01010262,2013,241.5
E01010263,2013,214.5
E01010264,2013,346
E01010265,2013,194.5
E01010266,2013,222.5
E01010267,2013,359.5
E01010268,2013,167.5
E01010269,2013,129
E01010270,2013,299.5
E01010271,2013,207.5
E01010272,2013,273
E01010273,2013,264
E01010274,2013,260
E01010275,2013,314.5
E01010277,2013,301
E01010279,2013,306.5
E01010282,2013,192.5
E01010283,2013,233.5
E01010284,2013,376
E01010285,2013,554.5
E01010286,2013,338.5
E01010287,2013,509.5
E01010288,2013,343.5
E01010289,2013,308.5
E01010290,2013,540.5
E01010291,2013,264
E01010292,2013,413.5
E01010293,2013,464
E01010294,2013,307.5
E01010295,2013,303.5
E01010296,2013,237.5
E01010297,2013,446.5
E01010298,2013,265
E01010299,2013,268
E01010300,2013,341.5
E01010301,2013,318
E01010302,2013,357
E01010303,2013,372
E01010304,2013,532
E01010305,2013,314.5
E01010306,2013,341
E01010307,2013,260.5
E01010308,2013,337
E01010309,2013,268
E01010310,2013,277.5
E01010311,2013,323
E01010312,2013,296
E01010313,2013,254
E01010314,2013,346.5
E01010315,2013,256.5
E01010316,2013,267
E01010317,2013,552.5
E01010318,2013,300
E01010319,2013,248
E01010320,2013,344
E01010321,2013,346.5
E01010322,2013,344
E01010323,2013,414.5
E01010324,2013,326
E01010325,2013,353.5
E01010326,2013,373
E01010327,2013,179
E01010328,2013,423
E01010329,2013,506.5
E01010330,2013,283.5
E01010331,2013,576
E01010332,2013,514.5
E01010333,2013,479
E01010334,2013,460
E01010335,2013,216.5
E01010336,2013,257
E01010337,2013,313
E01010338,2013,277
E01010339,2013,293.5
E01010340,2013,182.5
E01010341,2013,221
E01010342,2013,155.5
E01010343,2013,171.5
E01010344,2013,243.5
E01010345,2013,379.5
E01010346,2013,326
E01010347,2013,371
E01010348,2013,374
E01010349,2013,428.5
E01010350,2013,281
E01010351,2013,536.5
E01010352,2013,622.5
E01010353,2013,433.5
E01010354,2013,463
E01010355,2013,468
E01010356,2013,430.5
E01010357,2013,463.5
E01010358,2013,372
E01010359,2013,338.5
E01010360,2013,382.5
E01010361,2013,311.5
E01010362,2013,304
E01010363,2013,206.5
E01010364,2013,200
E01010365,2013,223
E01010366,2013,311.5
E01010367,2013,325
E01010368,2013,214
E01010369,2013,261
E01010370,2013,239.5
E01010371,2013,192
E01010372,2013,253.5
E01010373,2013,346
E01010374,2013,249
E01010375,2013,150.5
E01010376,2013,296
E01010377,2013,354
E01010378,2013,305.5
E01010379,2013,431.5
E01010380,2013,614.5
E01010381,2013,309
E01010382,2013,454
E01010383,2013,322.5
E01010384,2013,379
E01010385,2013,456
E01010386,2013,621.5
E01010387,2013,459
E01010388,2013,395.5
E01010389,2013,465.5
E01010390,2013,458
E01010391,2013,488.5
E01010392,2013,480
E01010393,2013,424
E01010394,2013,318.5
E01010395,2013,243.5
E01010396,2013,355.5
E01010397,2013,304
E01010398,2013,334
E01010399,2013,266.5
E01010400,2013,434.5
E01010401,2013,308.5
E01010402,2013,291.5
E01010403,2013,191
E01010404,2013,296.5
E01010405,2013,281
E01010406,2013,322
E01010407,2013,364.5
E01010408,2013,189.5
E01010409,2013,275.5
E01010410,2013,373.5
E01010411,2013,260
E01010412,2013,320
E01010413,2013,410.5
E01010414,2013,378
E01010415,2013,204
E01010416,2013,357
E01010417,2013,371.5
E01010418,2013,295
E01010419,2013,325
E01010420,2013,287.5
E01010421,2013,266
E01010422,2013,430
E01010423,2013,330
E01010424,2013,340
E01010425,2013,309
E01010426,2013,362.5
E01010427,2013,415
E01010428,2013,184.5
E01010429,2013,222.5
E01010430,2013,267
E01010431,2013,318.5
E01010432,2013,324
E01010433,2013,278
E01010434,2013,345.5
E01010435,2013,218
E01010436,2013,392.5
E01010437,2013,243
E01010438,2013,444.5
E01010439,2013,342.5
E01010440,2013,396.5
E01010441,2013,283
E01010442,2013,298.5
E01010443,2013,228
E01010444,2013,384
E01010445,2013,166.5
E01010446,2013,379
E01010447,2013,414
E01010448,2013,353
E01010449,2013,309
E01010450,2013,368.5
E01010451,2013,227
E01010452,2013,267
E01010453,2013,287.5
E01010454,2013,261
E01010455,2013,279
E01010456,2013,109.5
E01010457,2013,354.5
E01010458,2013,390
E01010459,2013,316
E01010460,2013,397.5
E01010461,2013,355.5
E01010462,2013,281.5
E01010463,2013,229
E01010464,2013,390.5
E01010465,2013,234
E01010466,2013,142.5
E01010467,2013,380.5
E01010468,2013,323.5
E01010469,2013,276.5
E01010470,2013,274.5
E01010471,2013,256.5
E01010472,2013,203.5
E01010473,2013,229.5
E01010474,2013,387.5
E01010475,2013,295.5
E01010476,2013,236.5
E01010477,2013,255.5
E01010478,2013,121.5
E01010479,2013,281
E01010480,2013,166
E01010481,2013,298
E01010482,2013,275.5
E01010483,2013,189
E01010484,2013,193
E01010485,2013,168.5
E01010486,2013,180.5
E01010487,2013,326.5
E01010488,2013,453
E01010489,2013,428
E01010490,2013,363.5
E01010491,2013,355
E01010492,2013,288
E01010493,2013,319
E01010494,2013,363.5
E01010495,2013,413.5
E01010496,2013,268.5
E01010497,2013,222
E01010498,2013,242.5
E01010499,2013,262.5
E01010500,2013,186
E01010501,2013,319
E01010502,2013,253
E01010503,2013,227.5
E01010504,2013,522.5
E01010505,2013,363
E01010506,2013,213
E01010507,2013,551.5
E01010508,2013,175
E01010509,2013,371
E01010510,2013,257.5
E01010511,2013,211.5
E01010512,2013,293.5
E01010513,2013,565
E01010514,2013,302.5
E01010515,2013,371
E01010516,2013,343
E01010517,2013,324.5
E01010518,2013,437.5
E01010519,2013,379.5
E01010520,2013,457.5
E01010521,2013,158
E01010522,2013,145.5
E01010523,2013,218.5
E01010524,2013,215
E01010525,2013,143
E01010526,2013,101
E01010527,2013,222
E01010528,2013,145
E01010529,2013,164
E01010530,2013,177
E01010531,2013,468.5
E01010532,2013,334.5
E01010533,2013,305
E01010534,2013,227
E01010535,2013,312.5
E01010536,2013,503
E01010537,2013,515
E01010538,2013,335.5
E01010539,2013,265.5
E01010540,2013,535
E01010541,2013,219.5
E01010542,2013,271
E01010543,2013,189
E01010544,2013,445.5
E01010545,2013,319.5
E01010546,2013,545.5
E01010547,2013,590.5
E01010548,2013,553
E01010549,2013,391
E01010550,2013,541
E01010551,2013,531.5
E01010552,2013,477.5
E01010553,2013,499.5
E01010554,2013,459
E01010555,2013,370
E01010556,2013,301.5
E01010557,2013,502.5
E01010558,2013,552.5
E01010559,2013,386
E01010560,2013,433.5
E01010561,2013,435.5
E01010562,2013,417
E01010563,2013,307.5
E01010564,2013,222.5
E01010565,2013,455.5
E01010566,2013,409
E01010567,2013,345
E01032527,2013,280
E01032528,2013,392.5
E01032529,2013,310
E01032530,2013,460
E01032531,2013,422.5
E01032532,2013,386
E01032533,2013,317
E01032534,2013,412
E01032535,2013,246.5
E01032536,2013,282.5
E01032537,2013,468.5
E01032538,2013,348.5
E01032587,2013,209.5
E01032589,2013,325.5
E01032590,2013,356
E01032591,2013,311.5
E01032592,2013,435
E01032885,2013,52
E01032886,2013,217.5
E01032887,2013,396.5
E01032888,2013,526.5
E01032889,2013,322
E01033058,2013,546
E01033187,2013,322.5
E01033557,2013,38
E01033559,2013,9.5
E01033561,2013,119.5
E01033562,2013,387
E01033564,2013,30.5
E01033565,2013,21.5
E01033567,2013,11.5
E01033615,2013,16.5
E01033616,2013,94.5
E01033617,2013,10
E01033618,2013,47.5
E01033619,2013,56.5
E01033620,2013,22
E01033621,2013,315.5
E01033622,2013,50
E01033623,2013,31.5
E01033624,2013,110.5
E01033625,2013,31
E01033626,2013,67.5
E01033627,2013,105
E01033628,2013,297
E01033629,2013,506
E01033630,2013,60.5
E01033631,2013,415.5
E01033632,2013,391.5
E01033633,2013,401.5
E01033634,2013,61.5
E01033635,2013,304.5
E01033636,2013,363
E01033637,2013,335.5
E01033638,2013,178.5
E01033639,2013,106
E01033640,2013,90
E01033641,2013,295.5
E01033642,2013,281.5
E01033643,2013,303
E01033644,2013,259
E01033645,2013,345.5
E01033646,2013,230
E01033647,2013,123.5
E01033648,2013,262
E01033649,2013,119.5
E01033650,2013,280.5
E01008881,2014,286
E01008882,2014,221
E01008883,2014,220
E01008884,2014,160
E01008885,2014,239
E01008886,2014,315
E01008887,2014,219
E01008888,2014,273
E01008889,2014,296
E01008890,2014,239
E01008891,2014,301
E01008892,2014,174
E01008893,2014,244
E01008894,2014,399
E01008895,2014,207
E01008896,2014,183
E01008897,2014,268
E01008898,2014,186
E01008899,2014,152
E01008901,2014,220
E01008905,2014,133
E01008906,2014,152
E01008907,2014,187
E01008909,2014,102
E01008910,2014,102
E01008911,2014,149
E01008913,2014,224
E01008914,2014,107
E01008915,2014,130
E01008916,2014,118
E01008917,2014,243
E01008918,2014,325
E01008919,2014,308
E01008920,2014,283
E01008921,2014,306
E01008923,2014,290
E01008924,2014,375
E01008925,2014,318
E01008927,2014,255
E01008928,2014,334
E01008929,2014,261
E01008930,2014,177
E01008931,2014,246
E01008932,2014,288
E01008933,2014,248
E01008934,2014,332
E01008935,2014,270
E01008936,2014,340
E01008937,2014,295
E01008938,2014,230
E01008939,2014,285
E01008940,2014,303
E01008941,2014,263
E01008942,2014,208
E01008943,2014,234
E01008944,2014,316
E01008945,2014,262
E01008946,2014,309
E01008947,2014,246
E01008948,2014,375
E01008949,2014,275
E01008950,2014,464
E01008951,2014,253
E01008952,2014,151
E01008953,2014,250
E01008954,2014,424
E01008955,2014,233
E01008956,2014,294
E01008957,2014,218
E01008958,2014,452
E01008959,2014,510
E01008960,2014,223
E01008961,2014,359
E01008962,2014,280
E01008963,2014,210
E01008964,2014,324
E01008965,2014,290
E01008966,2014,233
E01008967,2014,411
E01008968,2014,395
E01008969,2014,331
E01008970,2014,274
E01008971,2014,356
E01008972,2014,298
E01008973,2014,346
E01008974,2014,376
E01008975,2014,364
E01008976,2014,329
E01008977,2014,253
E01008978,2014,228
E01008979,2014,343
E01008980,2014,276
E01008981,2014,363
E01008982,2014,174
E01008984,2014,242
E01008986,2014,204
E01008987,2014,204
E01008988,2014,160
E01008989,2014,311
E01008990,2014,225
E01008991,2014,415
E01008992,2014,255
E01008994,2014,323
E01008995,2014,243
E01008996,2014,243
E01008997,2014,303
E01008998,2014,217
E01008999,2014,229
E01009000,2014,300
E01009001,2014,395
E01009002,2014,187
E01009003,2014,483
E01009005,2014,305
E01009006,2014,225
E01009007,2014,204
E01009008,2014,355
E01009009,2014,341
E01009011,2014,408
E01009012,2014,262
E01009013,2014,267
E01009014,2014,227
E01009015,2014,311
E01009016,2014,351
E01009017,2014,232
E01009018,2014,361
E01009019,2014,211
E01009020,2014,230
E01009021,2014,200
E01009022,2014,258
E01009023,2014,258
E01009024,2014,207
E01009025,2014,195
E01009026,2014,181
E01009028,2014,195
E01009029,2014,198
E01009030,2014,239
E01009031,2014,328
E01009032,2014,346
E01009033,2014,193
E01009034,2014,367
E01009035,2014,305
E01009036,2014,336
E01009037,2014,440
E01009039,2014,342
E01009040,2014,336
E01009041,2014,293
E01009042,2014,224
E01009043,2014,289
E01009044,2014,205
E01009045,2014,316
E01009046,2014,386
E01009047,2014,212
E01009048,2014,188
E01009049,2014,248
E01009050,2014,201
E01009051,2014,149
E01009053,2014,118
E01009054,2014,216
E01009056,2014,219
E01009057,2014,201
E01009058,2014,146
E01009059,2014,171
E01009060,2014,155
E01009061,2014,201
E01009062,2014,131
E01009064,2014,234
E01009065,2014,289
E01009066,2014,577
E01009067,2014,296
E01009068,2014,223
E01009069,2014,258
E01009070,2014,369
E01009071,2014,415
E01009072,2014,238
E01009073,2014,149
E01009074,2014,181
E01009075,2014,328
E01009077,2014,392
E01009078,2014,187
E01009079,2014,203
E01009080,2014,80
E01009081,2014,182
E01009082,2014,221
E01009083,2014,217
E01009084,2014,239
E01009085,2014,264
E01009086,2014,321
E01009087,2014,327
E01009088,2014,450
E01009089,2014,243
E01009090,2014,285
E01009091,2014,332
E01009092,2014,180
E01009093,2014,189
E01009094,2014,174
E01009095,2014,254
E01009096,2014,355
E01009097,2014,372
E01009098,2014,380
E01009099,2014,235
E01009100,2014,345
E01009101,2014,388
E01009102,2014,227
E01009103,2014,321
E01009104,2014,233
E01009105,2014,342
E01009106,2014,325
E01009107,2014,252
E01009108,2014,373
E01009109,2014,91
E01009110,2014,262
E01009111,2014,252
E01009112,2014,414
E01009113,2014,301
E01009114,2014,358
E01009115,2014,338
E01009116,2014,444
E01009117,2014,234
E01009118,2014,363
E01009119,2014,394
E01009120,2014,325
E01009121,2014,364
E01009122,2014,269
E01009123,2014,244
E01009124,2014,114
E01009125,2014,261
E01009126,2014,247
E01009127,2014,185
E01009128,2014,195
E01009129,2014,166
E01009130,2014,223
E01009131,2014,169
E01009132,2014,214
E01009133,2014,241
E01009134,2014,317
E01009135,2014,368
E01009136,2014,431
E01009137,2014,217
E01009138,2014,224
E01009139,2014,193
E01009140,2014,289
E01009141,2014,226
E01009143,2014,151
E01009145,2014,251
E01009146,2014,154
E01009147,2014,266
E01009151,2014,189
E01009152,2014,209
E01009153,2014,227
E01009155,2014,271
E01009157,2014,278
E01009158,2014,255
E01009159,2014,324
E01009160,2014,207
E01009161,2014,331
E01009162,2014,367
E01009163,2014,293
E01009164,2014,306
E01009165,2014,185
E01009166,2014,200
E01009167,2014,240
E01009168,2014,330
E01009169,2014,274
E01009170,2014,314
E01009171,2014,283
E01009172,2014,233
E01009173,2014,192
E01009174,2014,206
E01009175,2014,172
E01009176,2014,378
E01009177,2014,192
E01009178,2014,206
E01009179,2014,325
E01009182,2014,218
E01009183,2014,291
E01009184,2014,295
E01009185,2014,414
E01009186,2014,291
E01009187,2014,330
E01009188,2014,247
E01009189,2014,261
E01009192,2014,233
E01009194,2014,248
E01009195,2014,198
E01009197,2014,119
E01009198,2014,87
E01009199,2014,127
E01009200,2014,112
E01009201,2014,281
E01009202,2014,190
E01009203,2014,196
E01009204,2014,148
E01009205,2014,352
E01009206,2014,390
E01009207,2014,359
E01009208,2014,328
E01009209,2014,419
E01009210,2014,318
E01009211,2014,268
E01009212,2014,322
E01009213,2014,449
E01009214,2014,266
E01009215,2014,370
E01009216,2014,406
E01009217,2014,360
E01009218,2014,407
E01009219,2014,278
E01009220,2014,264
E01009221,2014,300
E01009222,2014,208
E01009223,2014,328
E01009224,2014,361
E01009225,2014,433
E01009226,2014,302
E01009227,2014,318
E01009228,2014,324
E01009229,2014,303
E01009230,2014,331
E01009231,2014,452
E01009232,2014,381
E01009233,2014,237
E01009234,2014,192
E01009235,2014,327
E01009236,2014,312
E01009237,2014,273
E01009238,2014,401
E01009239,2014,157
E01009240,2014,264
E01009241,2014,270
E01009242,2014,254
E01009243,2014,335
E01009244,2014,263
E01009245,2014,289
E01009246,2014,353
E01009247,2014,248
E01009248,2014,268
E01009249,2014,312
E01009250,2014,375
E01009251,2014,294
E01009252,2014,304
E01009253,2014,335
E01009254,2014,328
E01009255,2014,254
E01009256,2014,243
E01009257,2014,246
E01009258,2014,299
E01009259,2014,256
E01009260,2014,465
E01009261,2014,379
E01009262,2014,240
E01009263,2014,228
E01009264,2014,127
E01009265,2014,271
E01009266,2014,189
E01009267,2014,402
E01009268,2014,241
E01009269,2014,155
E01009270,2014,186
E01009271,2014,181
E01009272,2014,143
E01009273,2014,259
E01009274,2014,245
E01009275,2014,174
E01009276,2014,288
E01009278,2014,239
E01009279,2014,227
E01009280,2014,212
E01009281,2014,432
E01009282,2014,214
E01009283,2014,202
E01009284,2014,144
E01009286,2014,74
E01009288,2014,395
E01009289,2014,55
E01009290,2014,69
E01009291,2014,198
E01009292,2014,283
E01009293,2014,224
E01009294,2014,338
E01009295,2014,357
E01009296,2014,150
E01009297,2014,392
E01009298,2014,137
E01009299,2014,267
E01009300,2014,221
E01009301,2014,265
E01009302,2014,480
E01009303,2014,305
E01009304,2014,335
E01009305,2014,198
E01009306,2014,430
E01009307,2014,319
