lsoa11cd,n_tot,cluster,cluster_prop
E01009991,239,4,0.0794979079497908
E01009991,239,5,0.0502092050209205
E01009991,239,6,0.2301255230125523
E01009992,214,1,0.4532710280373832
E01009992,214,2,0.07476635514018691
E01009992,214,3,0.102803738317757
E01009992,214,4,0.07009345794392523
E01009992,214,5,0.0794392523364486
E01009992,214,6,0.21962616822429906
E01009993,253,1,0.43873517786561267
E01009993,253,2,0.11067193675889328
E01009993,253,3,0.09090909090909091
E01009993,253,4,0.07905138339920949
E01009993,253,5,0.06719367588932806
E01009993,253,6,0.2134387351778656
E01009994,216,1,0.39814814814814814
E01009994,216,2,0.125
E01009994,216,3,0.14351851851851852
E01009994,216,4,0.06944444444444445
E01009994,216,5,0.06944444444444445
E01009994,216,6,0.19444444444444445
E01009995,218,1,0.5504587155963303
E01009995,218,2,0.14220183486238533
E01009995,218,3,0.0871559633027523
E01009995,218,4,0.07339449541284404
E01009995,218,6,0.14678899082568808
E01009996,266,1,0.424812030075188
E01009996,266,2,0.11278195488721804
E01009996,266,3,0.12781954887218044
E01009996,266,4,0.08270676691729323
E01009996,266,5,0.07142857142857142
E01009996,266,6,0.18045112781954886
E01009997,190,1,0.4473684210526316
E01009997,190,2,0.10526315789473684
E01009997,190,3,0.10526315789473684
E01009997,190,4,0.1
E01009997,190,5,0.08947368421052632
E01009997,190,6,0.15263157894736842
E01009998,226,1,0.4778761061946903
E01009998,226,2,0.07964601769911504
E01009998,226,3,0.11946902654867257
E01009998,226,4,0.09734513274336283
E01009998,226,5,0.061946902654867256
E01009998,226,6,0.16371681415929204
E01009999,226,1,0.6283185840707964
E01009999,226,2,0.12389380530973451
E01009999,226,3,0.11946902654867257
E01009999,226,6,0.12831858407079647
E01010000,324,1,0.654320987654321
E01010000,324,2,0.15432098765432098
E01010000,324,3,0.05864197530864197
E01010000,324,4,0.033950617283950615
E01010000,324,6,0.09876543209876543
E01010001,313,1,0.5686900958466453
E01010001,313,2,0.07667731629392971
E01010001,313,3,0.08626198083067092
E01010001,313,4,0.08626198083067092
E01010001,313,5,0.04792332268370607
E01010001,313,6,0.134185303514377
E01010002,205,1,0.7365853658536585
E01010002,205,2,0.14634146341463414
E01010002,205,6,0.11707317073170732
E01010003,230,1,0.5434782608695652
E01010003,230,2,0.11739130434782609
E01010003,230,3,0.09130434782608696
E01010003,230,4,0.06956521739130435
E01010003,230,5,0.05652173913043478
E01010003,230,6,0.12173913043478261
E01010004,256,1,0.484375
E01010004,256,2,0.06640625
E01010004,256,3,0.0703125
E01010004,256,4,0.109375
E01010004,256,5,0.0859375
E01010004,256,6,0.18359375
E01010005,212,1,0.660377358490566
E01010005,212,2,0.1179245283018868
E01010005,212,5,0.05660377358490566
E01010005,212,6,0.1650943396226415
E01010006,268,1,0.585820895522388
E01010006,268,2,0.13059701492537312
E01010006,268,3,0.1044776119402985
E01010006,268,4,0.05223880597014925
E01010006,268,5,0.04477611940298507
E01010006,268,6,0.08208955223880597
E01010007,240,1,0.3958333333333333
E01010007,240,2,0.14583333333333334
E01010007,240,3,0.1125
E01010007,240,4,0.09583333333333334
E01010007,240,5,0.08333333333333333
E01010007,240,6,0.16666666666666666
E01010008,322,1,0.42857142857142855
E01010008,322,2,0.17701863354037267
E01010008,322,3,0.11490683229813664
E01010008,322,4,0.09316770186335403
E01010008,322,5,0.055900621118012424
E01010008,322,6,0.13043478260869565
E01010009,202,1,0.4900990099009901
E01010009,202,2,0.1485148514851485
E01010009,202,3,0.09900990099009901
E01010009,202,4,0.07920792079207921
E01010009,202,6,0.18316831683168316
E01010010,219,1,0.3378995433789954
E01010010,219,2,0.1643835616438356
E01010010,219,3,0.1095890410958904
E01010010,219,4,0.1141552511415525
E01010010,219,5,0.0639269406392694
E01010010,219,6,0.2100456621004566
E01010011,298,1,0.44966442953020136
E01010011,298,2,0.18791946308724833
E01010011,298,3,0.1476510067114094
E01010011,298,4,0.07718120805369127
E01010011,298,5,0.040268456375838924
E01010011,298,6,0.09731543624161074
E01010012,308,1,0.4967532467532468
E01010012,308,2,0.15584415584415584
E01010012,308,3,0.1266233766233766
E01010012,308,4,0.07142857142857142
E01010012,308,5,0.04220779220779221
E01010012,308,6,0.10714285714285714
E01010013,370,1,0.4837837837837838
E01010013,370,2,0.22972972972972974
E01010013,370,3,0.10270270270270271
E01010013,370,4,0.062162162162162166
E01010013,370,6,0.12162162162162163
E01010014,367,1,0.49591280653950953
E01010014,367,2,0.17438692098092642
E01010014,367,3,0.07629427792915532
E01010014,367,4,0.0681198910081744
E01010014,367,5,0.0681198910081744
E01010014,367,6,0.11716621253405994
E01010015,287,1,0.5261324041811847
E01010015,287,2,0.08362369337979095
E01010015,287,3,0.08710801393728224
E01010015,287,4,0.06620209059233449
E01010015,287,5,0.07317073170731707
E01010015,287,6,0.16376306620209058
E01010016,128,1,0.5078125
E01010016,128,2,0.09375
E01010016,128,3,0.0859375
E01010016,128,4,0.109375
E01010016,128,6,0.203125
E01010017,284,1,0.4084507042253521
E01010017,284,2,0.10211267605633803
E01010017,284,3,0.08098591549295775
E01010017,284,4,0.1267605633802817
E01010017,284,5,0.0528169014084507
E01010017,284,6,0.22887323943661972
E01010018,215,1,0.4325581395348837
E01010018,215,2,0.07441860465116279
E01010018,215,3,0.08837209302325581
E01010018,215,4,0.06976744186046512
E01010018,215,5,0.08837209302325581
E01010018,215,6,0.24651162790697675
E01010019,143,1,0.4755244755244755
E01010019,143,2,0.07692307692307693
E01010019,143,3,0.11888111888111888
E01010019,143,4,0.09090909090909091
E01010019,143,6,0.23776223776223776
E01010020,258,1,0.4573643410852713
E01010020,258,2,0.12790697674418605
E01010020,258,3,0.09689922480620156
E01010020,258,4,0.06976744186046512
E01010020,258,5,0.08914728682170543
E01010020,258,6,0.15891472868217055
E01010021,180,1,0.4722222222222222
E01010021,180,2,0.11666666666666667
E01010021,180,3,0.10555555555555556
E01010021,180,4,0.1
E01010021,180,6,0.20555555555555555
E01010022,294,1,0.5034013605442177
E01010022,294,2,0.15306122448979592
E01010022,294,3,0.10204081632653061
E01010022,294,4,0.09523809523809523
E01010022,294,5,0.047619047619047616
E01010022,294,6,0.09863945578231292
E01010023,354,1,0.53954802259887
E01010023,354,2,0.15254237288135594
E01010023,354,3,0.08757062146892655
E01010023,354,4,0.07344632768361582
E01010023,354,5,0.05649717514124294
E01010023,354,6,0.0903954802259887
E01010024,350,1,0.5428571428571428
E01010024,350,2,0.16857142857142857
E01010024,350,3,0.06
E01010024,350,4,0.07428571428571429
E01010024,350,5,0.04285714285714286
E01010024,350,6,0.11142857142857143
E01010025,231,1,0.48917748917748916
E01010025,231,2,0.1038961038961039
E01010025,231,3,0.1038961038961039
E01010025,231,4,0.0735930735930736
E01010025,231,5,0.08225108225108226
E01010025,231,6,0.1471861471861472
E01010026,365,1,0.5671232876712329
E01010026,365,2,0.13150684931506848
E01010026,365,3,0.07945205479452055
E01010026,365,4,0.0684931506849315
E01010026,365,5,0.043835616438356165
E01010026,365,6,0.1095890410958904
E01010027,300,1,0.5333333333333333
E01010027,300,2,0.15
E01010027,300,3,0.08333333333333333
E01010027,300,4,0.09
E01010027,300,5,0.06
E01010027,300,6,0.08333333333333333
E01010028,178,1,0.449438202247191
E01010028,178,2,0.09550561797752809
E01010028,178,3,0.10112359550561797
E01010028,178,4,0.08426966292134831
E01010028,178,5,0.11235955056179775
E01010028,178,6,0.15730337078651685
E01010029,186,1,0.3655913978494624
E01010029,186,2,0.16129032258064516
E01010029,186,3,0.0967741935483871
E01010029,186,4,0.11290322580645161
E01010029,186,5,0.08602150537634409
E01010029,186,6,0.1774193548387097
E01010030,223,1,0.42152466367713004
E01010030,223,2,0.14349775784753363
E01010030,223,3,0.13004484304932734
E01010030,223,4,0.08520179372197309
E01010030,223,5,0.06726457399103139
E01010030,223,6,0.15246636771300448
E01010031,237,1,0.47257383966244726
E01010031,237,2,0.08016877637130802
E01010031,237,3,0.1308016877637131
E01010031,237,4,0.08860759493670886
E01010031,237,5,0.0759493670886076
E01010031,237,6,0.1518987341772152
E01010032,81,1,0.5679012345679012
E01010032,81,4,0.19753086419753085
E01010032,81,6,0.2345679012345679
E01010033,246,1,0.508130081300813
E01010033,246,2,0.06504065040650407
E01010033,246,3,0.09349593495934959
E01010033,246,4,0.07317073170731707
E01010033,246,5,0.052845528455284556
E01010033,246,6,0.2073170731707317
E01010034,106,1,0.7358490566037735
E01010034,106,2,0.16037735849056603
E01010034,106,3,0.10377358490566038
E01010035,373,1,0.7158176943699732
E01010035,373,2,0.11796246648793565
E01010035,373,3,0.06702412868632708
E01010035,373,4,0.029490616621983913
E01010035,373,5,0.029490616621983913
E01010035,373,6,0.040214477211796246
E01010036,118,1,0.5932203389830508
E01010036,118,2,0.15254237288135594
E01010036,118,3,0.1016949152542373
E01010036,118,6,0.15254237288135594
E01010037,104,1,0.36538461538461536
E01010037,104,2,0.11538461538461539
E01010037,104,3,0.14423076923076922
E01010037,104,4,0.18269230769230768
E01010037,104,6,0.19230769230769232
E01010038,209,1,0.5263157894736842
E01010038,209,2,0.10526315789473684
E01010038,209,3,0.07177033492822966
E01010038,209,4,0.0861244019138756
E01010038,209,5,0.0861244019138756
E01010038,209,6,0.12440191387559808
E01010039,175,1,0.6457142857142857
E01010039,175,2,0.06285714285714286
E01010039,175,3,0.07428571428571429
E01010039,175,4,0.08571428571428572
E01010039,175,6,0.13142857142857142
E01010040,315,1,0.6126984126984127
E01010040,315,2,0.13333333333333333
E01010040,315,3,0.05714285714285714
E01010040,315,4,0.06031746031746032
E01010040,315,5,0.04126984126984127
E01010040,315,6,0.09523809523809523
E01010041,319,1,0.5266457680250783
E01010041,319,2,0.12225705329153605
E01010041,319,3,0.0877742946708464
E01010041,319,4,0.08463949843260188
E01010041,319,5,0.06896551724137931
E01010041,319,6,0.109717868338558
E01010042,281,1,0.6405693950177936
E01010042,281,2,0.11387900355871886
E01010042,281,3,0.07473309608540925
E01010042,281,4,0.05693950177935943
E01010042,281,6,0.11387900355871886
E01010043,293,1,0.6450511945392492
E01010043,293,2,0.1296928327645051
E01010043,293,3,0.06825938566552901
E01010043,293,4,0.06143344709897611
E01010043,293,6,0.09556313993174062
E01010044,263,1,0.6273764258555133
E01010044,263,2,0.07604562737642585
E01010044,263,3,0.08365019011406843
E01010044,263,4,0.060836501901140684
E01010044,263,5,0.049429657794676805
E01010044,263,6,0.10266159695817491
E01010045,183,1,0.5136612021857924
E01010045,183,2,0.10382513661202186
E01010045,183,3,0.08743169398907104
E01010045,183,4,0.07103825136612021
E01010045,183,5,0.060109289617486336
E01010045,183,6,0.16393442622950818
E01010046,73,1,0.5616438356164384
E01010046,73,2,0.1917808219178082
E01010046,73,6,0.2465753424657534
E01010047,204,1,0.36764705882352944
E01010047,204,2,0.10784313725490197
E01010047,204,3,0.05392156862745098
E01010047,204,4,0.09803921568627451
E01010047,204,5,0.11764705882352941
E01010047,204,6,0.2549019607843137
E01010048,145,1,0.32413793103448274
E01010048,145,3,0.12413793103448276
E01010048,145,4,0.1103448275862069
E01010048,145,5,0.1103448275862069
E01010048,145,6,0.3310344827586207
E01010049,232,1,0.3706896551724138
E01010049,232,2,0.09913793103448276
E01010049,232,3,0.0603448275862069
E01010049,232,4,0.09482758620689655
E01010049,232,5,0.09482758620689655
E01010049,232,6,0.2801724137931034
E01010050,204,1,0.4362745098039216
E01010050,204,2,0.10784313725490197
E01010050,204,3,0.08333333333333333
E01010050,204,5,0.05392156862745098
E01010050,204,6,0.31862745098039214
E01010051,148,1,0.43243243243243246
E01010051,148,2,0.10810810810810811
E01010051,148,3,0.11486486486486487
E01010051,148,4,0.08783783783783784
E01010051,148,5,0.08783783783783784
E01010051,148,6,0.16891891891891891
E01010052,127,1,0.5039370078740157
E01010052,127,2,0.10236220472440945
E01010052,127,4,0.09448818897637795
E01010052,127,5,0.08661417322834646
E01010052,127,6,0.2125984251968504
E01010053,109,1,0.5779816513761468
E01010053,109,5,0.13761467889908258
E01010053,109,6,0.28440366972477066
E01010054,268,1,0.417910447761194
E01010054,268,2,0.1455223880597015
E01010054,268,3,0.055970149253731345
E01010054,268,4,0.07462686567164178
E01010054,268,5,0.07835820895522388
E01010054,268,6,0.22761194029850745
E01010055,136,1,0.38235294117647056
E01010055,136,2,0.13970588235294118
E01010055,136,3,0.10294117647058823
E01010055,136,4,0.11029411764705882
E01010055,136,5,0.08823529411764706
E01010055,136,6,0.17647058823529413
E01010056,247,1,0.4939271255060729
E01010056,247,2,0.10121457489878542
E01010056,247,3,0.08502024291497975
E01010056,247,4,0.08502024291497975
E01010056,247,5,0.07692307692307693
E01010056,247,6,0.15789473684210525
E01010057,192,1,0.3229166666666667
E01010057,192,2,0.125
E01010057,192,3,0.08854166666666667
E01010057,192,4,0.09895833333333333
E01010057,192,5,0.08333333333333333
E01010057,192,6,0.28125
E01010058,246,1,0.5447154471544715
E01010058,246,2,0.0975609756097561
E01010058,246,3,0.06097560975609756
E01010058,246,4,0.06910569105691057
E01010058,246,5,0.06504065040650407
E01010058,246,6,0.16260162601626016
E01010059,113,1,0.4690265486725664
E01010059,113,2,0.13274336283185842
E01010059,113,4,0.10619469026548672
E01010059,113,5,0.10619469026548672
E01010059,113,6,0.18584070796460178
E01010060,166,1,0.3493975903614458
E01010060,166,2,0.15060240963855423
E01010060,166,3,0.10240963855421686
E01010060,166,4,0.0963855421686747
E01010060,166,5,0.0963855421686747
E01010060,166,6,0.20481927710843373
E01010061,84,1,0.39285714285714285
E01010061,84,2,0.14285714285714285
E01010061,84,4,0.13095238095238096
E01010061,84,6,0.3333333333333333
E01010062,218,1,0.3532110091743119
E01010062,218,2,0.11009174311926606
E01010062,218,3,0.11009174311926606
E01010062,218,4,0.0871559633027523
E01010062,218,5,0.10091743119266056
E01010062,218,6,0.23853211009174313
E01010063,129,1,0.3643410852713178
E01010063,129,3,0.08527131782945736
E01010063,129,4,0.13178294573643412
E01010063,129,5,0.08527131782945736
E01010063,129,6,0.3333333333333333
E01010064,190,1,0.4105263157894737
E01010064,190,2,0.12105263157894737
E01010064,190,3,0.05789473684210526
E01010064,190,4,0.06315789473684211
E01010064,190,5,0.07894736842105263
E01010064,190,6,0.26842105263157895
E01010065,63,1,0.4444444444444444
E01010065,63,2,0.1746031746031746
E01010065,63,6,0.38095238095238093
E01010066,281,1,0.5302491103202847
E01010066,281,2,0.08896797153024912
E01010066,281,3,0.0711743772241993
E01010066,281,4,0.0711743772241993
E01010066,281,5,0.07473309608540925
E01010066,281,6,0.16370106761565836
E01010067,143,1,0.6713286713286714
E01010067,143,3,0.09090909090909091
E01010067,143,5,0.09090909090909091
E01010067,143,6,0.14685314685314685
E01010068,224,1,0.5401785714285714
E01010068,224,2,0.12053571428571429
E01010068,224,3,0.09375
E01010068,224,4,0.08035714285714286
E01010068,224,6,0.16517857142857142
E01010069,156,1,0.5192307692307693
E01010069,156,2,0.08974358974358974
E01010069,156,4,0.08333333333333333
E01010069,156,5,0.09615384615384616
E01010069,156,6,0.21153846153846154
E01010070,218,1,0.6100917431192661
E01010070,218,2,0.11009174311926606
E01010070,218,3,0.12385321100917432
E01010070,218,4,0.07339449541284404
E01010070,218,6,0.08256880733944955
E01010071,163,1,0.4539877300613497
E01010071,163,2,0.10429447852760736
E01010071,163,3,0.12269938650306748
E01010071,163,4,0.08588957055214724
E01010071,163,6,0.2331288343558282
E01010072,188,1,0.4627659574468085
E01010072,188,2,0.13297872340425532
E01010072,188,3,0.0797872340425532
E01010072,188,4,0.09574468085106383
E01010072,188,6,0.22872340425531915
E01010073,192,1,0.484375
E01010073,192,2,0.08854166666666667
E01010073,192,3,0.057291666666666664
E01010073,192,4,0.06770833333333333
E01010073,192,5,0.07291666666666667
E01010073,192,6,0.22916666666666666
E01010074,243,1,0.522633744855967
E01010074,243,2,0.08641975308641975
E01010074,243,3,0.1111111111111111
E01010074,243,4,0.06584362139917696
E01010074,243,5,0.053497942386831275
E01010074,243,6,0.16049382716049382
E01010075,52,1,1
E01010076,260,1,0.5692307692307692
E01010076,260,2,0.1
E01010076,260,3,0.07307692307692308
E01010076,260,4,0.07307692307692308
E01010076,260,5,0.046153846153846156
E01010076,260,6,0.13846153846153847
E01010077,256,1,0.47265625
E01010077,256,2,0.1015625
E01010077,256,3,0.09765625
E01010077,256,4,0.12890625
E01010077,256,5,0.05859375
E01010077,256,6,0.140625
E01010078,348,1,0.6666666666666666
E01010078,348,2,0.13218390804597702
E01010078,348,3,0.07183908045977011
E01010078,348,4,0.06896551724137931
E01010078,348,6,0.0603448275862069
E01010079,234,1,0.6965811965811965
E01010079,234,2,0.0811965811965812
E01010079,234,3,0.06837606837606838
E01010079,234,4,0.07692307692307693
E01010079,234,6,0.07692307692307693
E01010080,134,1,0.5970149253731343
E01010080,134,3,0.12686567164179105
E01010080,134,4,0.09701492537313433
E01010080,134,6,0.1791044776119403
E01010081,283,1,0.45229681978798586
E01010081,283,2,0.15547703180212014
E01010081,283,3,0.13780918727915195
E01010081,283,4,0.0812720848056537
E01010081,283,5,0.045936395759717315
E01010081,283,6,0.127208480565371
E01010082,206,1,0.5533980582524272
E01010082,206,2,0.11165048543689321
E01010082,206,3,0.07281553398058252
E01010082,206,4,0.07766990291262135
E01010082,206,6,0.18446601941747573
E01010083,251,1,0.4820717131474104
E01010083,251,2,0.06772908366533864
E01010083,251,3,0.09561752988047809
E01010083,251,4,0.11952191235059761
E01010083,251,5,0.05179282868525897
E01010083,251,6,0.18326693227091634
E01010084,147,1,0.5238095238095238
E01010084,147,2,0.1360544217687075
E01010084,147,3,0.09523809523809523
